Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.4-5.59.0.21-0-0-0,134.221.96.4,0,5.59.0.21,0,0,26/05/2025 09:00:16 AM,90723314,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03306757511084747,4.5361657E7,217708.27843240136,4.55156E7,4.5207714E7,4.55156E7,4.55156E7,0.0,4.55156E7,4.55156E7,0,0,0,0,0,0,0,0,0,0,0,0.022045050073898315,0.011022525036949157,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.5361657E7,217708.27843240136,4.55156E7,4.5207714E7,No Label
192.168.198.130-3.233.158.26-61057-443-6,192.168.198.130,61057,3.233.158.26,443,6,26/05/2025 09:03:58 AM,32146437,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2177535258417597,5357739.5,6065017.096737444,1.6281538E7,261922.0,0,0,0,0,0,3.2146437E7,5357739.5,6065017.096737444,1.6281538E7,261922.0,0,0,0,0,0,224,0.0,0.2177535258417597,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,31980,0,0,7468320.0,0.0,7468320.0,7468320.0,1.23390585E7,5575507.978277898,1.6281538E7,8396579.0,No Label
134.221.96.10-190.147.0.87-0-0-0,134.221.96.10,0,190.147.0.87,0,0,26/05/2025 08:59:56 AM,106092,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85156279455567,106092.0,0.0,106092.0,106092.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.425781397277834,9.425781397277834,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-176.108.4.214-0-0-0,134.221.96.13,0,176.108.4.214,0,0,26/05/2025 09:02:16 AM,200315,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96854953448319,66771.66666666667,95747.02849871287,176493.0,146.0,200169.0,100084.5,108057.93698058464,176493.0,23676.0,0,0,0,0,0,0,0,0,0,0,0,14.976412150862393,4.992137383620798,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-20.42.73.26-61046-443-6,192.168.198.130,61046,20.42.73.26,443,6,26/05/2025 09:02:46 AM,5191225,18,14,17796.0,5202.0,1400.0,0.0,988.6666666666667,612.8866126780712,1400.0,0.0,371.5714285714286,574.8541907817499,4430.168216557749,6.164248322891032,167458.8709677419,385649.8597879293,1756563.0,0.0,4229032.0,248766.5882352941,482332.01504501275,1756563.0,0.0,5191225.0,399325.00000000006,1102836.7433327714,4022434.0,0.0,0,0,0,0,360,316,3.4673896816262055,2.6968586412648268,0.0,1400.0,696.9090909090907,665.708427336828,443167.7102272727,0,1,0,0,0,0,0,0,0.0,718.6875,988.6666666666666,371.57142857142856,0,0,0,0,0,0,18,17796,14,5202,-1,16384,15,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-32.4.0.128-0-0-0,134.221.96.11,0,32.4.0.128,0,0,26/05/2025 09:03:01 AM,2935,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747.870528109029,293.5,105.33043244950625,452.0,176.0,2645.0,293.8888888888889,111.71217977960646,452.0,176.0,0,0,0,0,0,0,0,0,0,0,0,3407.1550255536627,340.71550255536624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.1-176.225.2.60-0-0-0,134.221.96.1,0,176.225.2.60,0,0,26/05/2025 09:00:41 AM,92890652,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021530691807395214,9.2890652E7,0.0,9.2890652E7,9.2890652E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010765345903697607,0.010765345903697607,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9.2890652E7,0.0,9.2890652E7,9.2890652E7,No Label
192.168.198.130-20.42.73.26-61046-443-6,192.168.198.130,61046,20.42.73.26,443,6,26/05/2025 09:02:51 AM,783,1,2,24.0,465.0,24.0,24.0,24.0,0.0,465.0,0.0,232.5,328.8046532517446,624521.0727969349,3831.417624521073,391.5,389.6158364337877,667.0,116.0,0,0,0,0,0,783.0,783.0,0.0,783.0,783.0,0,0,0,0,20,40,1277.139208173691,2554.278416347382,0.0,465.0,122.25,228.77991607656472,52340.25,0,0,0,0,1,0,0,0,2.0,163.0,24.0,232.5,0,0,0,0,0,0,1,24,2,465,-1,16384,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.1-176.225.2.169-0-0-0,134.221.96.1,0,176.225.2.169,0,0,26/05/2025 08:59:12 AM,72845909,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02745521371694325,7.2845909E7,0.0,7.2845909E7,7.2845909E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013727606858471625,0.013727606858471625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7.2845909E7,0.0,7.2845909E7,7.2845909E7,No Label
134.221.96.2-230.163.0.20-0-0-0,134.221.96.2,0,230.163.0.20,0,0,26/05/2025 09:04:22 AM,39876502,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05015485059346479,3.9876502E7,0.0,3.9876502E7,3.9876502E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025077425296732396,0.025077425296732396,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,3.9876502E7,0.0,3.9876502E7,3.9876502E7,No Label
192.168.198.130-20.42.73.26-61046-443-6,20.42.73.26,443,192.168.198.130,61046,6,26/05/2025 09:02:51 AM,0,1,1,465.0,465.0,465.0,465.0,465.0,0.0,465.0,465.0,465.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,465.0,465.0,465.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,697.5,465.0,465.0,0,0,0,0,0,0,1,465,1,465,-1,16384,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.1-176.225.2.137-0-0-0,134.221.96.1,0,176.225.2.137,0,0,26/05/2025 08:59:54 AM,3362288,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784499126785094,672457.6,435143.07289649,1184831.0,1303.0,3360985.0,840246.25,254517.42192022273,1184831.0,595416.0,0,0,0,0,0,0,0,0,0,0,0,1.487082605654245,0.297416521130849,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-32.4.0.102-0-0-0,134.221.96.11,0,32.4.0.102,0,0,26/05/2025 09:00:04 AM,91968652,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05436635083006327,2.2992163E7,4.5697133870902546E7,9.1537225E7,3327.0,9.1963364E7,3.0654454666666664E7,5.272644293437939E7,9.1537225E7,3327.0,0,0,0,0,0,0,0,0,0,0,0,0.043493080664050617,0.010873270166012654,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,5288.0,0.0,5288.0,5288.0,9.1537225E7,0.0,9.1537225E7,9.1537225E7,No Label
134.221.96.11-32.4.0.110-0-0-0,134.221.96.11,0,32.4.0.110,0,0,26/05/2025 09:03:01 AM,26576144,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.279342857263266,805337.696969697,3066360.7963659214,1.3237623E7,74.0,2.6575971E7,830499.0937500001,3111962.5786269787,1.3237623E7,74.0,0,0,0,0,0,0,0,0,0,0,0,1.2417151261672874,0.03762773109597841,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,33,0,1,0,-1,-1,0,0,635112.0,897349.618024101,1269634.0,590.0,1.2648787E7,832739.8572135238,1.3237623E7,1.2059951E7,No Label
134.221.96.1-25.67.0.20-0-0-0,134.221.96.1,0,25.67.0.20,0,0,26/05/2025 09:00:42 AM,61370131,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11406200192077152,1.0228355166666666E7,2.4387202395741627E7,6.0006406E7,257.0,6.0928312E7,1.21856624E7,2.6733624217848584E7,6.0006406E7,257.0,0,0,0,0,0,0,0,0,0,0,0,0.09776743021780417,0.01629457170296736,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,851747.0,0.0,851747.0,851747.0,6.0006406E7,0.0,6.0006406E7,6.0006406E7,No Label
134.221.96.11-32.4.0.89-0-0-0,134.221.96.11,0,32.4.0.89,0,0,26/05/2025 09:00:04 AM,108539853,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03685282308241195,3.6179951E7,3.362565975256261E7,7.5006604E7,1.6535851E7,9.2004002E7,4.6002001E7,4.101870293384736E7,7.5006604E7,1.6997398E7,0,0,0,0,0,0,0,0,0,0,0,0.027639617311808966,0.009213205770602988,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.6179951E7,3.362565975256261E7,7.5006604E7,1.6535851E7,No Label
134.221.96.11-32.4.0.102-0-0-0,134.221.96.11,0,32.4.0.102,0,0,26/05/2025 09:02:57 AM,117653215,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033998220958092816,3.9217738333333336E7,6.627143667220443E7,1.15733379E8,299.0,1.17652916E8,5.8826458E7,8.04785394710943E7,1.15733379E8,1919537.0,0,0,0,0,0,0,0,0,0,0,0,0.02549866571856961,0.008499555239523204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,1919836.0,0.0,1919836.0,1919836.0,1.15733379E8,0.0,1.15733379E8,1.15733379E8,No Label
134.221.96.1-176.225.0.53-0-0-0,134.221.96.1,0,176.225.0.53,0,0,26/05/2025 09:02:17 AM,78265291,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025554111847613265,7.8265291E7,0.0,7.8265291E7,7.8265291E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012777055923806633,0.012777055923806633,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7.8265291E7,0.0,7.8265291E7,7.8265291E7,No Label
192.168.198.130-192.168.198.15-51289-53-17,192.168.198.130,51289,192.168.198.15,53,17,26/05/2025 08:59:17 AM,40841,0,2,0.0,226.0,0,0,0,0,170.0,56.0,113.0,80.61017305526642,5533.654905609559,48.97039739477486,40841.0,0.0,40841.0,40841.0,0,0,0,0,0,40841.0,40841.0,0.0,40841.0,40841.0,0,0,0,0,0,16,0.0,48.97039739477486,56.0,170.0,94.0,65.81793068761733,4332.0,0,0,0,0,0,0,0,0,0.0,141.0,0.0,113.0,0,0,0,0,0,0,0,0,2,226,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-196.101.0.32-0-0-0,134.221.96.4,0,196.101.0.32,0,0,26/05/2025 09:03:01 AM,607106,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2943176315173957,607106.0,0.0,607106.0,607106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6471588157586978,1.6471588157586978,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-89.8.4.214-0-0-0,134.221.96.0,0,89.8.4.214,0,0,26/05/2025 08:59:35 AM,224082,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.313260324345553,56020.5,77021.07092434727,163414.0,128.0,223922.0,74640.66666666667,82571.81364929157,163414.0,128.0,0,0,0,0,0,0,0,0,0,0,0,17.85060825947644,4.46265206486911,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.15-54855-53-17,192.168.198.130,54855,192.168.198.15,53,17,26/05/2025 08:59:17 AM,61477,0,2,0.0,294.0,0,0,0,0,238.0,56.0,147.0,128.69343417595164,4782.27629845308,32.532491826211434,61477.0,0.0,61477.0,61477.0,0,0,0,0,0,61477.0,61477.0,0.0,61477.0,61477.0,0,0,0,0,0,16,0.0,32.532491826211434,56.0,238.0,116.66666666666666,105.07774899251189,11041.333333333332,0,0,0,0,0,0,0,0,0.0,175.0,0.0,147.0,0,0,0,0,0,0,0,0,2,294,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-3.233.158.24-61036-443-6,192.168.198.130,61036,3.233.158.24,443,6,26/05/2025 09:00:42 AM,32331676,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2165059429644167,5388612.666666667,6162013.343260649,1.6665008E7,270028.0,0,0,0,0,0,3.2331676E7,5388612.666666667,6162013.343260649,1.6665008E7,270028.0,0,0,0,0,0,224,0.0,0.2165059429644167,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,32108,0,0,7755591.0,0.0,7755591.0,7755591.0,1.22880425E7,6189963.972139135,1.6665008E7,7911077.0,No Label
134.221.96.11-32.4.0.20-0-0-0,134.221.96.11,0,32.4.0.20,0,0,26/05/2025 09:01:20 AM,115966812,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32767995726225535,3134238.162162162,6900744.355660037,2.9891433E7,142.0,1.12590499E8,3127513.861111111,6998509.204164349,2.9891433E7,142.0,0,0,0,0,0,0,0,0,0,0,0,0.319056800492196,0.008623156770059351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,37,0,1,0,-1,-1,0,0,4317275.0,1129606.0043922395,5570030.0,3376313.0,1.7138377166666668E7,7368830.009455054,2.9891433E7,1.0559585E7,No Label
134.221.96.0-30.174.4.214-0-0-0,134.221.96.0,0,30.174.4.214,0,0,26/05/2025 09:03:50 AM,185,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10810.810810810812,185.0,0.0,185.0,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5405.405405405406,5405.405405405406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-87.229.0.20-0-0-0,134.221.96.2,0,87.229.0.20,0,0,26/05/2025 09:03:58 AM,61638800,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08111773752895902,1.54097E7,2.997123560580677E7,6.0366487E7,351282.0,6.1176446E7,2.0392148666666664E7,3.46188341414375E7,6.0366487E7,351282.0,0,0,0,0,0,0,0,0,0,0,0,0.06489419002316722,0.016223547505791806,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,921031.0,0.0,921031.0,921031.0,6.0366487E7,0.0,6.0366487E7,6.0366487E7,No Label
134.221.96.9-168.205.0.86-0-0-0,134.221.96.9,0,168.205.0.86,0,0,26/05/2025 09:01:33 AM,207969,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.616817891128004,207969.0,0.0,207969.0,207969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.808408945564002,4.808408945564002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.14-167.218.0.41-0-0-0,134.221.96.14,0,167.218.0.41,0,0,26/05/2025 08:59:56 AM,27358,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1047591198187,27358.0,0.0,27358.0,27358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.55237955990935,36.55237955990935,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.5-195.198.0.42-0-0-0,134.221.96.5,0,195.198.0.42,0,0,26/05/2025 09:02:42 AM,142,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14084.507042253521,142.0,0.0,142.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.2535211267605,7042.2535211267605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
128.117.0.40-134.221.96.12-0-0-0,134.221.96.12,0,128.117.0.40,0,0,26/05/2025 09:01:16 AM,79715,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.089380919525812,79715.0,0.0,79715.0,79715.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.544690459762906,12.544690459762906,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-32.4.0.89-0-0-0,134.221.96.11,0,32.4.0.89,0,0,26/05/2025 09:02:57 AM,117653205,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025498667885842975,5.88266025E7,3.0234247597124763E7,8.0205444E7,3.7447761E7,3.7447761E7,3.7447761E7,0.0,3.7447761E7,3.7447761E7,0,0,0,0,0,0,0,0,0,0,0,0.016999111923895315,0.008499555961947658,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.88266025E7,3.0234247597124763E7,8.0205444E7,3.7447761E7,No Label
134.221.96.7-25.163.0.40-0-0-0,134.221.96.7,0,25.163.0.40,0,0,26/05/2025 09:00:20 AM,16357039,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12227151870213185,1.6357039E7,0.0,1.6357039E7,1.6357039E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061135759351065924,0.061135759351065924,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.6357039E7,0.0,1.6357039E7,1.6357039E7,No Label
134.221.96.12-31.232.0.20-0-0-0,134.221.96.12,0,31.232.0.20,0,0,26/05/2025 09:04:55 AM,62968,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.76216490916021,62968.0,0.0,62968.0,62968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.881082454580104,15.881082454580104,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.10-190.147.4.214-0-0-0,134.221.96.10,0,190.147.4.214,0,0,26/05/2025 08:59:56 AM,468097,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.772021610905433,39008.08333333333,114509.44341562428,397653.0,103.0,467960.0,42541.8181818182,119410.3084845008,397653.0,103.0,0,0,0,0,0,0,0,0,0,0,0,25.6357122562204,2.136309354685033,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.7-25.163.4.214-0-0-0,134.221.96.7,0,25.163.4.214,0,0,26/05/2025 09:00:19 AM,16529248,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24199528012405647,5509749.333333333,9307621.069374941,1.6256113E7,329.0,1.6528919E7,8264459.5,1.1301904765486414E7,1.6256113E7,272806.0,0,0,0,0,0,0,0,0,0,0,0,0.18149646009304235,0.06049882003101412,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,273135.0,0.0,273135.0,273135.0,1.6256113E7,0.0,1.6256113E7,1.6256113E7,No Label
134.221.96.5-29.215.4.210-0-0-0,134.221.96.5,0,29.215.4.210,0,0,26/05/2025 09:01:51 AM,172562,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.590037204019426,172562.0,0.0,172562.0,172562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.795018602009713,5.795018602009713,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-168.114.0.42-0-0-0,134.221.96.6,0,168.114.0.42,0,0,26/05/2025 09:03:01 AM,27480075,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18195001287296342,6870018.75,7527080.188995171,1.4506915E7,79316.0,2.7400759E7,9133586.333333334,7364983.029949243,1.4506915E7,738290.0,0,0,0,0,0,0,0,0,0,0,0,0.14556001029837073,0.036390002574592684,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,817606.0,0.0,817606.0,817606.0,1.33312345E7,1662663.3081175815,1.4506915E7,1.2155554E7,No Label
134.221.96.2-230.163.0.71-0-0-0,134.221.96.2,0,230.163.0.71,0,0,26/05/2025 09:04:22 AM,40002223,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999722140442045,4.0002223E7,0.0,4.0002223E7,4.0002223E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024998610702210225,0.024998610702210225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.0002223E7,0.0,4.0002223E7,4.0002223E7,No Label
134.221.96.9-78.211.4.214-0-0-0,134.221.96.9,0,78.211.4.214,0,0,26/05/2025 09:01:26 AM,223400,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.381378692927484,55850.0,99126.6276671746,203928.0,113.0,223237.0,74412.33333333333,112568.96178047186,203928.0,113.0,0,0,0,0,0,0,0,0,0,0,0,17.905102954341988,4.476275738585497,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-32.4.0.90-0-0-0,134.221.96.11,0,32.4.0.90,0,0,26/05/2025 09:03:58 AM,48334351,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06206765867198672,2.41671755E7,1176159.700525613,2.4998846E7,2.3335505E7,2.4998846E7,2.4998846E7,0.0,2.4998846E7,2.4998846E7,0,0,0,0,0,0,0,0,0,0,0,0.041378439114657814,0.020689219557328907,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,2.41671755E7,1176159.700525613,2.4998846E7,2.3335505E7,No Label
