Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.13-70.136.2.122-0-0-0,134.221.96.13,0,70.136.2.122,0,0,30/05/2025 07:07:39 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-25.159.1.37-0-0-0,134.221.96.12,0,25.159.1.37,0,0,30/05/2025 07:07:36 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222222,9.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111111.11111111111,111111.11111111111,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-20.42.73.24-62201-443-6,192.168.198.130,62201,20.42.73.24,443,6,30/05/2025 07:06:50 PM,45009362,3,1,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08887039989591498,0.08887039989591498,1.5003120666666668E7,2.598615341034685E7,4.5009346E7,8.0,4.5009354E7,2.2504677E7,3.1826408116517358E7,4.5009346E7,8.0,0,0,0,0,0,0,0,0,0,60,20,0.06665279992193623,0.022217599973978746,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1.25,1.0,1.0,0,0,0,0,0,0,3,3,1,1,-1,253,3,0,8.0,0.0,8.0,8.0,4.5009346E7,0.0,4.5009346E7,4.5009346E7,No Label
134.221.96.10-78.40.0.51-0-0-0,134.221.96.10,0,78.40.0.51,0,0,30/05/2025 07:07:07 PM,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90909.09090909091,90909.09090909091,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-200.166.0.45-0-0-0,134.221.96.13,0,200.166.0.45,0,0,30/05/2025 07:07:10 PM,9504602,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42084876357789625,3168200.666666667,5487473.264911123,9504589.0,3.0,9504592.0,4752296.0,6720757.212970723,9504589.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0.3156365726834222,0.10521219089447406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,10.0,0.0,10.0,10.0,9504589.0,0.0,9504589.0,9504589.0,No Label
134.221.96.11-126.106.0.41-0-0-0,134.221.96.11,0,126.106.0.41,0,0,30/05/2025 07:06:57 PM,2447212,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6345130703837674,815737.3333333333,1412887.248636045,2447199.0,4.0,2447208.0,1223604.0,1730424.6438519072,2447199.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1.2258848027878255,0.40862826759594184,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.15-63083-53-17,192.168.198.130,63083,192.168.198.15,53,17,30/05/2025 07:07:06 PM,65073,1,2,42.0,112.0,42.0,42.0,42.0,0.0,70.0,42.0,56.0,19.79898987322333,2366.5729257910343,46.10206998294223,32536.5,46005.07429077797,65067.0,6.0,0,0,0,0,0,65073.0,65073.0,0.0,65073.0,65073.0,0,0,0,0,8,16,15.367356660980743,30.734713321961486,42.0,70.0,49.0,14.0,196.0,0,0,0,0,0,0,0,0,2.0,65.33333333333333,42.0,56.0,0,0,0,0,0,0,1,42,2,112,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-194.164.0.40-0-0-0,134.221.96.2,0,194.164.0.40,0,0,30/05/2025 07:07:02 PM,5725176,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048002716423041,1145035.2,1569897.1562754358,2974894.0,6.0,5725170.0,1431292.5,1655238.5013506864,2974894.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0.8733355970192007,0.17466711940384017,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-155.253.0.20-0-0-0,134.221.96.11,0,155.253.0.20,0,0,30/05/2025 07:07:11 PM,476938,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.547337389765545,31795.866666666658,70198.93598996931,240546.0,3.0,476935.0,34066.78571428572,72274.84039327673,240546.0,4.0,0,0,0,0,0,0,0,0,0,0,0,31.4506288029052,2.0967085868603466,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-53.231.3.196-0-0-0,134.221.96.0,0,53.231.3.196,0,0,30/05/2025 07:07:08 PM,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
151.101.140.176-192.168.198.130-443-62256-6,192.168.198.130,62256,151.101.140.176,443,6,30/05/2025 07:06:54 PM,45188353,3,3,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.08851838437218547,0.13277757655827818,9037670.6,2.010463274472509E7,4.5001826E7,9.0,4.5114397E7,2.25571985E7,3.1900676248852164E7,4.5114383E7,14.0,4.5188353E7,2.25941765E7,3.179379847308938E7,4.5075787E7,112566.0,0,0,0,0,60,84,0.06638878827913909,0.06638878827913909,0.0,1.0,0.7142857142857143,0.4879500364742666,0.2380952380952381,0,0,0,0,1,0,0,0,1.0,0.8333333333333334,1.0,0.3333333333333333,0,0,0,0,0,0,3,3,3,1,-1,308,3,0,112566.0,0.0,112566.0,112566.0,4.5001826E7,0.0,4.5001826E7,4.5001826E7,No Label
192.168.198.130-192.168.198.15-64117-53-17,192.168.198.130,64117,192.168.198.15,53,17,30/05/2025 07:07:33 PM,72710,1,2,42.0,196.0,42.0,42.0,42.0,0.0,154.0,42.0,98.0,79.19595949289332,3273.277403383304,41.25979920231055,36355.0,51406.662992262005,72705.0,5.0,0,0,0,0,0,72710.0,72710.0,0.0,72710.0,72710.0,0,0,0,0,8,16,13.753266400770183,27.506532801540367,42.0,154.0,70.0,56.0,3136.0,0,0,0,0,0,0,0,0,2.0,93.33333333333333,42.0,98.0,0,0,0,0,0,0,1,42,2,196,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.1-243.98.0.45-0-0-0,134.221.96.1,0,243.98.0.45,0,0,30/05/2025 07:07:09 PM,3436548,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1639587167122356,1145516.0,1984079.7885284252,3436534.0,5.0,3436539.0,1718269.5,2429992.959644225,3436534.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0.8729690375341767,0.2909896791780589,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-142.124.0.113-0-0-0,134.221.96.2,0,142.124.0.113,0,0,30/05/2025 07:07:33 PM,250357,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.977184580419161,83452.33333333334,144534.15508568668,250346.0,3.0,250354.0,125177.0,177015.69738867795,250346.0,8.0,0,0,0,0,0,0,0,0,0,0,0,11.982888435314372,3.9942961451047903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-142.124.0.120-0-0-0,134.221.96.2,0,142.124.0.120,0,0,30/05/2025 07:07:28 PM,5359961,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11941113004367,1071992.2,2278226.9264729097,5143974.0,8.0,5359953.0,1339988.25,2538032.969165475,5143974.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.932842608369725,0.186568521673945,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,215979.0,0.0,215979.0,215979.0,5143974.0,0.0,5143974.0,5143974.0,No Label
131.155.0.21-134.221.96.10-0-0-0,134.221.96.10,0,131.155.0.21,0,0,30/05/2025 07:07:17 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222222,9.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111111.11111111111,111111.11111111111,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-37.21.0.174-0-0-0,134.221.96.13,0,37.21.0.174,0,0,30/05/2025 07:07:06 PM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.15-59058-53-17,192.168.198.130,59058,192.168.198.15,53,17,30/05/2025 07:06:57 PM,57682,1,2,41.0,117.0,41.0,41.0,41.0,0.0,76.0,41.0,58.5,24.748737341529164,2739.1560625498423,52.00929232689574,28841.0,40780.26228459057,57677.0,5.0,0,0,0,0,0,57682.0,57682.0,0.0,57682.0,57682.0,0,0,0,0,8,16,17.336430775631914,34.67286155126383,41.0,76.0,49.75,17.5,306.25,0,0,0,0,0,0,0,0,2.0,66.33333333333333,41.0,58.5,0,0,0,0,0,0,1,41,2,117,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-117.199.0.39-0-0-0,134.221.96.9,0,117.199.0.39,0,0,30/05/2025 07:07:01 PM,164,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24390.243902439022,54.66666666666667,84.29907077384266,152.0,5.0,157.0,78.5,103.94469683442249,152.0,5.0,0,0,0,0,0,0,0,0,0,0,0,18292.682926829268,6097.560975609756,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-190.191.0.94-0-0-0,134.221.96.12,0,190.191.0.94,0,0,30/05/2025 07:07:20 PM,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166666.66666666666,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.15-58634-53-17,192.168.198.130,58634,192.168.198.15,53,17,30/05/2025 07:07:30 PM,2615,1,2,30.0,330.0,30.0,30.0,30.0,0.0,300.0,30.0,165.0,190.91883092036784,137667.30401529637,1147.227533460803,1307.5,1842.0131649909563,2610.0,5.0,0,0,0,0,0,2615.0,2615.0,0.0,2615.0,2615.0,0,0,0,0,8,16,382.40917782026764,764.8183556405353,30.0,300.0,97.5,135.0,18225.0,0,0,0,0,0,0,0,0,2.0,130.0,30.0,165.0,0,0,0,0,0,0,1,30,2,330,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-25.159.1.44-0-0-0,134.221.96.12,0,25.159.1.44,0,0,30/05/2025 07:07:36 PM,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199999.99999999997,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-25.159.0.20-0-0-0,134.221.96.12,0,25.159.0.20,0,0,30/05/2025 07:07:00 PM,46386633,445,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614838826521424,104239.62471910105,590869.5486634722,7410811.0,2.0,4.6386627E7,104474.3851351351,591515.2912664893,7410811.0,2.0,0,0,0,0,0,0,0,0,0,0,0,9.59328089193281,0.02155793458861306,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,445,0,1,0,-1,-1,0,0,1.6162832E7,925022.9490126177,1.6816922E7,1.5508742E7,7030481.5,537867.137070578,7410811.0,6650152.0,No Label
134.221.96.2-142.124.0.219-0-0-0,134.221.96.2,0,142.124.0.219,0,0,30/05/2025 07:07:24 PM,14192387,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7046031086948235,1576931.888888889,3653803.4683377007,1.0993085E7,3.0,1.4192381E7,1774047.625,3854583.655772953,1.0993085E7,3.0,0,0,0,0,0,0,0,0,0,0,0,0.6341427978253411,0.07046031086948235,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,113469.0,0.0,113469.0,113469.0,1.0993085E7,0.0,1.0993085E7,1.0993085E7,No Label
134.221.96.1-99.29.1.187-0-0-0,134.221.96.1,0,99.29.1.187,0,0,30/05/2025 07:07:06 PM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-98.110.0.90-0-0-0,134.221.96.13,0,98.110.0.90,0,0,30/05/2025 07:07:21 PM,44,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22727.272727272728,22727.272727272728,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-117.199.0.43-0-0-0,134.221.96.9,0,117.199.0.43,0,0,30/05/2025 07:07:02 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.14-11.246.1.23-0-0-0,134.221.96.14,0,11.246.1.23,0,0,30/05/2025 07:07:04 PM,1120,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7142.857142857143,160.00000000000003,318.42529212778726,872.0,3.0,1116.0,186.0,340.58068060299604,872.0,3.0,0,0,0,0,0,0,0,0,0,0,0,6250.000000000001,892.8571428571429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-84.64.1.240-0-0-0,134.221.96.12,0,84.64.1.240,0,0,30/05/2025 07:07:07 PM,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199999.99999999997,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-142.124.0.109-0-0-0,134.221.96.2,0,142.124.0.109,0,0,30/05/2025 07:07:16 PM,7673833,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6062594794544003,403885.94736842107,1215304.0190633817,5272014.0,6.0,7673824.0,426323.5555555555,1246481.42045596,5272014.0,6.0,0,0,0,0,0,0,0,0,0,0,0,2.4759465054816805,0.13031297397272001,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,-1,0,0,165850.0,0.0,165850.0,165850.0,5272014.0,0.0,5272014.0,5272014.0,No Label
134.221.96.2-142.124.0.93-0-0-0,134.221.96.2,0,142.124.0.93,0,0,30/05/2025 07:07:23 PM,1173175,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.523877511880153,130352.77777777778,284500.5063711564,868269.0,5.0,1173168.0,146646.0,299621.31587722525,868269.0,5.0,0,0,0,0,0,0,0,0,0,0,0,7.671489760692138,0.8523877511880154,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.15-61281-53-17,192.168.198.130,61281,192.168.198.15,53,17,30/05/2025 07:07:12 PM,12888,1,2,32.0,92.0,32.0,32.0,32.0,0.0,60.0,32.0,46.0,19.79898987322333,9621.353196772192,232.77467411545624,6444.0,9104.706914557986,12882.0,6.0,0,0,0,0,0,12888.0,12888.0,0.0,12888.0,12888.0,0,0,0,0,8,16,77.59155803848542,155.18311607697083,32.0,60.0,39.0,14.0,196.0,0,0,0,0,0,0,0,0,2.0,52.0,32.0,46.0,0,0,0,0,0,0,1,32,2,92,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-126.106.0.37-0-0-0,134.221.96.11,0,126.106.0.37,0,0,30/05/2025 07:07:00 PM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-123.55.0.59-0-0-0,134.221.96.9,0,123.55.0.59,0,0,30/05/2025 07:07:01 PM,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199999.99999999997,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.1-243.98.0.43-0-0-0,134.221.96.1,0,243.98.0.43,0,0,30/05/2025 07:07:09 PM,3498097,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4304366059603266,318008.8181818182,659236.9562591008,2038603.0,3.0,3498089.0,349808.9,685945.954509934,2038603.0,3.0,0,0,0,0,0,0,0,0,0,0,0,3.144566888796966,0.2858697171633605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-226.3.0.112-0-0-0,134.221.96.9,0,226.3.0.112,0,0,30/05/2025 07:07:14 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-74.125.250.129-54588-19302-17,192.168.198.130,54588,74.125.250.129,19302,17,30/05/2025 07:07:04 PM,10228845,3,3,60.0,84.0,20.0,20.0,20.0,0.0,32.0,20.0,28.0,6.928203230275509,14.077835767381362,0.5865764903075568,2045769.0,4458521.4603756815,1.0020785E7,4.0,1.0154263E7,5077131.5,7180142.5683974065,1.0154259E7,4.0,1.0228845E7,5114422.5,7044112.194259862,1.0095362E7,133483.0,0,0,0,0,24,24,0.2932882451537784,0.2932882451537784,20.0,32.0,23.428571428571427,5.855400437691199,34.285714285714285,0,0,0,0,0,0,0,0,1.0,27.333333333333332,20.0,28.0,0,0,0,0,0,0,3,60,3,84,-1,-1,3,0,133483.0,0.0,133483.0,133483.0,1.0020785E7,0.0,1.0020785E7,1.0020785E7,No Label
192.168.198.130-192.168.198.15-56888-53-17,192.168.198.130,56888,192.168.198.15,53,17,30/05/2025 07:07:02 PM,288010,1,2,33.0,241.0,33.0,33.0,33.0,0.0,208.0,33.0,120.5,123.74368670764582,951.3558556994549,10.41630498941009,144005.0,203648.16719528806,288006.0,4.0,0,0,0,0,0,288010.0,288010.0,0.0,288010.0,288010.0,0,0,0,0,8,16,3.472101663136697,6.944203326273394,33.0,208.0,76.75,87.5,7656.25,0,0,0,0,0,0,0,0,2.0,102.33333333333333,33.0,120.5,0,0,0,0,0,0,1,33,2,241,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.15-56947-53-17,192.168.198.130,56947,192.168.198.15,53,17,30/05/2025 07:07:04 PM,7219,1,2,38.0,92.0,38.0,38.0,38.0,0.0,54.0,38.0,46.0,11.313708498984761,18008.034353788615,415.57002354896804,3609.5,5074.905368575852,7198.0,21.0,0,0,0,0,0,7219.0,7219.0,0.0,7219.0,7219.0,0,0,0,0,8,16,138.52334118298933,277.04668236597865,38.0,54.0,42.0,8.0,64.0,0,0,0,0,0,0,0,0,2.0,56.0,38.0,46.0,0,0,0,0,0,0,1,38,2,92,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-84.64.0.167-0-0-0,134.221.96.12,0,84.64.0.167,0,0,30/05/2025 07:07:07 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-142.124.0.223-0-0-0,134.221.96.2,0,142.124.0.223,0,0,30/05/2025 07:07:34 PM,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199999.99999999997,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-16.61.4.214-0-0-0,134.221.96.6,0,16.61.4.214,0,0,30/05/2025 07:06:58 PM,114938,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.20205676103639,22987.6,51337.56530845615,114823.0,5.0,114933.0,28733.25,57393.18359279843,114823.0,5.0,0,0,0,0,0,0,0,0,0,0,0,43.50171396753032,8.700342793506064,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
